N,true_prev,n,Se,n_Se,Sp,n_Sp,repl,coverage_prLik_mean,width_prLik_mean,width_prLik_sd,loc_prLik_mean,loc_prLik_sd,loc_RG_mean,loc_RG_sd
100,0.05,10,0.9,1000,0.8,1000,5000,0.9802,0.47054,0.167613028209161,0.103917579578857,0.138542911907552,0.103027905563822,0.138198982645706
100,0.1,10,0.9,1000,0.8,1000,5000,0.9674,0.514966,0.173267086143411,0.141672190375366,0.160033890555799,0.140728273408132,0.159787390451122
100,0.2,10,0.9,1000,0.8,1000,5000,0.979,0.591748,0.160555224430781,0.219293226600227,0.186452880173857,0.218217007427798,0.186456663822376
100,0.5,10,0.9,1000,0.8,1000,5000,0.9566,0.70831,0.103337600281439,0.503099588909269,0.215393048835761,0.502329792805301,0.215780875161189
100,0.01,10,0.99,1000,0.8,1000,5000,0.966,0.381742,0.141450864632992,0.0681512583597491,0.107624466542155,0.0673222072944206,0.10704115305434
100,0.02,10,0.99,1000,0.8,1000,5000,0.9714,0.391738,0.143714752694455,0.0746626829721324,0.110429416792533,0.0737707256158424,0.109858222593602
100,0.05,10,0.99,1000,0.8,1000,5000,0.984,0.420224,0.148135136371239,0.0965755892945507,0.124456412717249,0.0955147831237441,0.123948009270069
100,0.1,10,0.99,1000,0.8,1000,5000,0.968,0.46006,0.14872370405564,0.130233917876782,0.142290415131494,0.129024005983384,0.141871628832191
100,0.2,10,0.99,1000,0.8,1000,5000,0.9774,0.534822,0.139227745758659,0.212058847739986,0.168583927899318,0.210636599830416,0.168334765728429
100,0.5,10,0.99,1000,0.8,1000,5000,0.94,0.630802,0.0732197310962309,0.502170343684013,0.190911088600857,0.500285602653673,0.190469935027487
100,0.01,10,0.8,50,0.9,1000,5000,0.9836,0.420574,0.141968593499788,0.0565473620421504,0.0976288633634192,0.0563750538383047,0.0977459206124422
100,0.02,10,0.8,50,0.9,1000,5000,0.977,0.432884,0.148536780559684,0.0638467738725593,0.104971025902275,0.0637165420045727,0.105099170298971
100,0.05,10,0.8,50,0.9,1000,5000,0.9702,0.46019,0.157248241013565,0.0831932214182789,0.116685088440787,0.0830465950262119,0.116908742828913
100,0.1,10,0.8,50,0.9,1000,5000,0.9812,0.51164,0.172275843324706,0.125021878637177,0.143962280876823,0.124921492767545,0.144335339427604
100,0.2,10,0.8,50,0.9,1000,5000,0.9832,0.600668,0.174512362567635,0.21089748758543,0.178406949758909,0.211076516535304,0.178925438423615
100,0.5,10,0.8,50,0.9,1000,5000,0.9498,0.720868,0.11814109378031,0.501698504665748,0.217723841410252,0.502664333502796,0.218366535572957
100,0.01,10,0.9,50,0.9,1000,5000,0.9832,0.366202,0.121566569755737,0.0525912154142153,0.0874442676238566,0.0523827696180854,0.0874475876961032
100,0.02,10,0.9,50,0.9,1000,5000,0.9788,0.375616,0.124809999804544,0.0589581288306521,0.0920336651163552,0.0586720369939014,0.0920846455974454
100,0.05,10,0.9,50,0.9,1000,5000,0.97,0.403056,0.134886395651846,0.0792194619391599,0.105903493984812,0.078960321879673,0.106003987520826
100,0.1,10,0.9,50,0.9,1000,5000,0.9814,0.450842,0.145700503648246,0.119457237191841,0.129774777178252,0.119260466317562,0.129958711185253
100,0.2,10,0.9,50,0.9,1000,5000,0.9776,0.5341,0.143335616717562,0.206342968022966,0.161439575360829,0.206288845045384,0.161661855286222
100,0.5,10,0.9,50,0.9,1000,5000,0.9256,0.649334,0.0864823235260044,0.494827741860618,0.195504744825734,0.494948635799943,0.195612283832432
100,0.01,10,0.99,50,0.9,1000,5000,0.9828,0.323362,0.104120916193807,0.0475607364661858,0.0787750991534324,0.046955398782202,0.0788635325089026
100,0.02,10,0.99,50,0.9,1000,5000,0.9794,0.334412,0.107668624782489,0.0542098937429041,0.0833685305400991,0.0536422519853393,0.0834604298005803
100,0.05,10,0.99,50,0.9,1000,5000,0.9694,0.36048,0.117951651613802,0.0747991896727721,0.0974595608328252,0.0742260984927059,0.0976301369752718
100,0.1,10,0.99,50,0.9,1000,5000,0.9784,0.407,0.124832995058723,0.114836511651497,0.117923097560869,0.114258687318701,0.118211712585751
100,0.2,10,0.99,50,0.9,1000,5000,0.9712,0.486354,0.116934432124517,0.20539130335547,0.147099528944873,0.204984153851747,0.147244682798442
100,0.5,10,0.99,50,0.9,1000,5000,0.9622,0.57552,0.0492805774627592,0.502345699226497,0.17000374386528,0.501315732941436,0.169220476197604
100,0.01,10,0.8,100,0.9,1000,5000,0.9846,0.416492,0.136271082396742,0.0564740575218579,0.0973294039414,0.0562913806825618,0.0974306197666145
100,0.02,10,0.8,100,0.9,1000,5000,0.9808,0.430382,0.143850382907146,0.0657439777697506,0.105383828431942,0.0656208919986631,0.105505287719944
100,0.05,10,0.8,100,0.9,1000,5000,0.9674,0.459416,0.153570751574471,0.0867693805196248,0.118923740976674,0.0866736043962957,0.119099921149944
100,0.1,10,0.8,100,0.9,1000,5000,0.9838,0.505254,0.164577983541339,0.123720105894514,0.141811596155823,0.12363094615956,0.142138790614925
100,0.2,10,0.8,100,0.9,1000,5000,0.984,0.591418,0.166475680225135,0.208425714242248,0.174802868941263,0.208557409376944,0.175266140749122
100,0.5,10,0.8,100,0.9,1000,5000,0.9518,0.714454,0.112100379941535,0.503925088153282,0.217354813989371,0.504773694242814,0.217917278187073
100,0.01,10,0.9,100,0.9,1000,5000,0.9826,0.365188,0.119043684989113,0.0532441447189452,0.0873406108203763,0.0529552718775485,0.0873752747984614
100,0.02,10,0.9,100,0.9,1000,5000,0.9812,0.371258,0.121508807557571,0.0572783824479921,0.0900980741606622,0.05700739590235,0.0901309980910898
100,0.05,10,0.9,100,0.9,1000,5000,0.9666,0.40393,0.132915568725721,0.082200007006998,0.108160180649322,0.0819139033069491,0.108285953422524
100,0.1,10,0.9,100,0.9,1000,5000,0.9794,0.447874,0.1420915835918,0.119741237535651,0.12986359800656,0.119467096868117,0.130091703149525
100,0.2,10,0.9,100,0.9,1000,5000,0.9808,0.52948,0.138507640487067,0.204471430914229,0.159061497826932,0.204349037778483,0.159318765631243
100,0.5,10,0.9,100,0.9,1000,5000,0.9304,0.645614,0.0760443262308924,0.498562970774752,0.190650959881353,0.498602451229872,0.190671506343302
100,0.01,10,0.99,100,0.9,1000,5000,0.9834,0.321048,0.103513886609209,0.04561037419717,0.0769612857058248,0.0451497649580715,0.0769664570996965
100,0.02,10,0.99,100,0.9,1000,5000,0.9774,0.333512,0.109049549365613,0.0545573043554512,0.0845308313202029,0.0540773034228373,0.084578806749809
100,0.05,10,0.99,100,0.9,1000,5000,0.9704,0.361014,0.116616086653314,0.0748523761848662,0.0966834885835232,0.0743783362164418,0.0967780959003236
100,0.1,10,0.99,100,0.9,1000,5000,0.9792,0.405542,0.124605343121019,0.113621523781535,0.11713607318357,0.113116220635497,0.117353650220225
100,0.2,10,0.99,100,0.9,1000,5000,0.9754,0.485924,0.115546944759646,0.203333778110343,0.144287823489002,0.202957600598829,0.144402529619249
100,0.5,10,0.99,100,0.9,1000,5000,0.9596,0.574446,0.0500666997003375,0.501021992076065,0.171589421257839,0.499990884838956,0.170781974928365
100,0.01,10,0.8,1000,0.9,1000,5000,0.988,0.413968,0.129950268912681,0.0561742619928589,0.0940771564358929,0.0560176086086453,0.0941264821436681
100,0.02,10,0.8,1000,0.9,1000,5000,0.9828,0.420696,0.133639692821779,0.0614157577249571,0.100238646223678,0.0613027944669578,0.10029373731617
100,0.05,10,0.8,1000,0.9,1000,5000,0.9672,0.453712,0.146696301988167,0.0859561445922309,0.119413132662662,0.0858686336692286,0.11955085183349
100,0.1,10,0.8,1000,0.9,1000,5000,0.9858,0.499586,0.157926681632187,0.123085040810201,0.139288465235723,0.123035540964063,0.139528968780671
100,0.2,10,0.8,1000,0.9,1000,5000,0.9848,0.58484,0.157674178701923,0.20938030986526,0.174297999216891,0.209508870458713,0.174688807256008
100,0.5,10,0.8,1000,0.9,1000,5000,0.9552,0.706662,0.104425373773511,0.49921782869149,0.21670497632818,0.499932413594156,0.217026758521419
100,0.01,10,0.9,1000,0.9,1000,5000,0.9814,0.361514,0.117020795490868,0.0523857965569815,0.0886327564761306,0.0520919346901826,0.0886606748766846
100,0.02,10,0.9,1000,0.9,1000,5000,0.975,0.37402,0.12094711753923,0.0607819027334448,0.0941677885744735,0.0604243539399339,0.0942575605542275
100,0.05,10,0.9,1000,0.9,1000,5000,0.966,0.39615,0.128411741733702,0.0769295289221101,0.106180857266694,0.0766719218076721,0.106263797821686
100,0.1,10,0.9,1000,0.9,1000,5000,0.9808,0.448886,0.138644089093939,0.121458520447685,0.128247277743316,0.121203001602709,0.128446348708783
100,0.2,10,0.9,1000,0.9,1000,5000,0.9804,0.527756,0.135244898981589,0.205951054613204,0.158187968074993,0.205811187835992,0.158437039482571
100,0.5,10,0.9,1000,0.9,1000,5000,0.912,0.64108,0.0690045355406805,0.502658376422887,0.189136241686334,0.502652120626676,0.189058018698584
100,0.01,10,0.99,1000,0.9,1000,5000,0.9826,0.323442,0.104032385262651,0.0472783646952606,0.0772907774810406,0.0469487970954585,0.0772217858313668
100,0.02,10,0.99,1000,0.9,1000,5000,0.9832,0.32913,0.105598547862469,0.0507574079804123,0.0800465873773184,0.0504447169293911,0.0799852496990969
100,0.05,10,0.99,1000,0.9,1000,5000,0.9732,0.357548,0.116268015147199,0.0721199021871983,0.0957863712288852,0.0717978837251369,0.0957810164040834
100,0.1,10,0.99,1000,0.9,1000,5000,0.9762,0.40246,0.124321034197391,0.111915984594345,0.11841285056367,0.111566507436651,0.118474950768928
100,0.2,10,0.99,1000,0.9,1000,5000,0.9726,0.484628,0.115995312829958,0.203655713446051,0.14658645706107,0.203333990665559,0.146608586379066
100,0.5,10,0.99,1000,0.9,1000,5000,0.958,0.574558,0.0485348922235605,0.498792970230044,0.168952548111546,0.497770589244585,0.168159135349955
100,0.01,10,0.8,50,0.99,1000,5000,0.9894,0.347618,0.0581861083132403,0.0203703977581543,0.0469460846153897,0.0209349335704474,0.0481289078584405
100,0.02,10,0.8,50,0.99,1000,5000,0.9768,0.35795,0.0677130305842397,0.029089316787115,0.056306634902189,0.0298561386548828,0.0575938437648966
100,0.05,10,0.8,50,0.99,1000,5000,0.9924,0.385734,0.0879702733757237,0.056347622259332,0.079252615518088,0.0576528255877679,0.0805785543402929
100,0.1,10,0.8,50,0.99,1000,5000,0.9748,0.432488,0.109784244644095,0.103520591397222,0.106839081974853,0.105445048377454,0.107875214305816
100,0.2,10,0.8,50,0.99,1000,5000,0.986,0.518756,0.123458255504322,0.200755931369713,0.142308274300044,0.203226947102088,0.142590170279328
100,0.5,10,0.8,50,0.99,1000,5000,0.9374,0.646578,0.0898846247427948,0.502431768686522,0.192361989449037,0.504505485506385,0.192147408654208
100,0.01,10,0.9,50,0.99,1000,5000,0.989,0.302846,0.0470859182849836,0.0176481055295325,0.0413127641543009,0.0181912537612576,0.0424643023180024
100,0.02,10,0.9,50,0.99,1000,5000,0.9724,0.31434,0.0563165935736737,0.0283407248273825,0.0514660110830027,0.0291714039747605,0.0527635560754449
100,0.05,10,0.9,50,0.99,1000,5000,0.9904,0.341456,0.0741391892852732,0.0546958753260829,0.0708349286717936,0.0560971091632168,0.0721258392204978
100,0.1,10,0.9,50,0.99,1000,5000,0.9916,0.386314,0.0933229620138999,0.101591064506232,0.0971056750718617,0.103574811239162,0.0979902744250426
100,0.2,10,0.9,50,0.99,1000,5000,0.9802,0.467628,0.102655741467544,0.201967435237186,0.133529191660586,0.204290285303643,0.13346682682835
100,0.5,10,0.9,50,0.99,1000,5000,0.9606,0.586306,0.0612134281081868,0.500605721327097,0.169678415059252,0.50174094993393,0.169006071010542
100,0.01,10,0.99,50,0.99,1000,5000,0.9892,0.272158,0.0403664331565864,0.0169290312527041,0.0381203722351825,0.0175003456372021,0.0392796866925587
100,0.02,10,0.99,50,0.99,1000,5000,0.9694,0.282824,0.0504370280920729,0.0271987889678716,0.0487529161459604,0.0280564559062684,0.0500202653038086
100,0.05,10,0.99,50,0.99,1000,5000,0.9856,0.311266,0.0670396607033586,0.0555177755791824,0.0684684574561172,0.0570093560907942,0.0696645653709518
100,0.1,10,0.99,50,0.99,1000,5000,0.9912,0.352988,0.08093813719385,0.100339945861327,0.0897955615610889,0.102386656011951,0.0905120300351295
100,0.2,10,0.99,50,0.99,1000,5000,0.9746,0.425942,0.0848548920601594,0.197540937011256,0.123246473881749,0.199715152195663,0.122911133836116
100,0.5,10,0.99,50,0.99,1000,5000,0.9114,0.520862,0.0371110819362693,0.501591799994241,0.153451171215299,0.501589923062056,0.152128743171042
100,0.01,10,0.8,100,0.99,1000,5000,0.9858,0.346172,0.0549067333382088,0.0211852666214526,0.0487076506839845,0.021755743238779,0.0498723020327428
100,0.02,10,0.8,100,0.99,1000,5000,0.9774,0.354588,0.062648665006091,0.0296243320277408,0.0560511381967528,0.0304100343562942,0.0573453414033575
100,0.05,10,0.8,100,0.99,1000,5000,0.9932,0.381146,0.0810361651117031,0.0551723850488636,0.0759502515831728,0.0564744542505903,0.0772928695003106
100,0.1,10,0.8,100,0.99,1000,5000,0.9714,0.429088,0.103499906773583,0.103365939833006,0.105045520848621,0.105295198415006,0.106073811264773
100,0.2,10,0.8,100,0.99,1000,5000,0.9874,0.510166,0.116254614837839,0.198561487203408,0.142325295189338,0.201000095919706,0.142577875909787
100,0.5,10,0.8,100,0.99,1000,5000,0.937,0.638208,0.0797291670846799,0.500222359677245,0.19234145151817,0.50220069622378,0.191992256305042
100,0.01,10,0.9,100,0.99,1000,5000,0.9884,0.303354,0.0460850892490209,0.0189467697530637,0.0427676905033976,0.0195264209332969,0.0439328566280269
100,0.02,10,0.9,100,0.99,1000,5000,0.975,0.311866,0.0549292407402256,0.0272884889505605,0.0511677718534394,0.0280875107550532,0.0524383433371858
100,0.05,10,0.9,100,0.99,1000,5000,0.9878,0.340464,0.0740181088659256,0.055346183515395,0.0730356785892043,0.0567248858443176,0.0742926164566703
100,0.1,10,0.9,100,0.99,1000,5000,0.99,0.386116,0.0912779320327495,0.10308207072801,0.0978922091743392,0.105083951749664,0.098738354784574
100,0.2,10,0.9,100,0.99,1000,5000,0.9792,0.463482,0.099022506367762,0.200415496612954,0.133181242085702,0.202723456899972,0.133104169739446
100,0.5,10,0.9,100,0.99,1000,5000,0.953,0.578154,0.0580796602382166,0.49822323631277,0.173807848889222,0.499313548914839,0.173062289216307
100,0.01,10,0.99,100,0.99,1000,5000,0.9894,0.270832,0.0406772504446988,0.0168846707752609,0.0380309609692033,0.0174571003150652,0.0391965630044824
100,0.02,10,0.99,100,0.99,1000,5000,0.968,0.281484,0.050972908407097,0.0269690335498203,0.0488081338999685,0.0278112014478928,0.0500688473565325
100,0.05,10,0.99,100,0.99,1000,5000,0.9854,0.308322,0.0676419943813071,0.0535214345668878,0.0683016945165282,0.0549509140084457,0.0694997292989536
100,0.1,10,0.99,100,0.99,1000,5000,0.9876,0.3559,0.0818384353827783,0.104390512574685,0.0924830884844651,0.106460080172284,0.0931313746053501
100,0.2,10,0.99,100,0.99,1000,5000,0.971,0.426868,0.0843766227037547,0.199559858606467,0.124079646141075,0.20171443747537,0.123736894506627
100,0.5,10,0.99,100,0.99,1000,5000,0.9044,0.5191,0.0372014353131418,0.50095751666856,0.156326034527641,0.500948861160963,0.154965461305612
100,0.01,10,0.8,1000,0.99,1000,5000,0.9902,0.340482,0.0486771154477508,0.0189970917660137,0.0451425162602562,0.019521467922272,0.0462895049028496
100,0.02,10,0.8,1000,0.99,1000,5000,0.9782,0.350712,0.0584898048163395,0.0285100917746246,0.0550782951836563,0.0292643041584985,0.0563528880256615
100,0.05,10,0.8,1000,0.99,1000,5000,0.993,0.380454,0.0791779496674592,0.0573335856918079,0.077422918735413,0.0586685472440098,0.0787535817786488
100,0.1,10,0.8,1000,0.99,1000,5000,0.9716,0.424054,0.0987464189479852,0.102286859387761,0.104167668138507,0.104190744885323,0.105187720881616
100,0.2,10,0.8,1000,0.99,1000,5000,0.9894,0.50717,0.110594110654511,0.201012415361564,0.141332098470699,0.203416408671556,0.141554620146434
100,0.5,10,0.8,1000,0.99,1000,5000,0.939,0.63212,0.0719451236718934,0.501040199739737,0.189931624618311,0.502914735100819,0.18948806339155
100,0.01,10,0.9,1000,0.99,1000,5000,0.9886,0.299984,0.0441591411822059,0.0179087237904808,0.0416172308156609,0.0184592068424354,0.0427713060839112
100,0.02,10,0.9,1000,0.99,1000,5000,0.9702,0.312486,0.0554326109692821,0.0297168157759318,0.0528569898130888,0.0305791019229176,0.0541553126862221
100,0.05,10,0.9,1000,0.99,1000,5000,0.9896,0.337418,0.0712368458990341,0.0541428254983611,0.0708513125452476,0.0555308436128964,0.0721269349400135
100,0.1,10,0.9,1000,0.99,1000,5000,0.9912,0.38251,0.0891541899964258,0.101567809017747,0.0971927090754581,0.103549004890743,0.0980423984588952
100,0.2,10,0.9,1000,0.99,1000,5000,0.9794,0.459642,0.0958340684189811,0.198139566712556,0.13151352140775,0.200436751991703,0.131439310768025
100,0.5,10,0.9,1000,0.99,1000,5000,0.9556,0.573476,0.0499841685678724,0.498473430798821,0.171265249150875,0.499510296083436,0.170471271654054
100,0.01,10,0.99,1000,0.99,1000,5000,0.9872,0.270334,0.0429846249209635,0.0183171762805006,0.0396685712173072,0.0189310633989624,0.0408542283543526
100,0.02,10,0.99,1000,0.99,1000,5000,0.9718,0.277824,0.0505333132413602,0.0253962015369525,0.0475306591231135,0.0261961627919895,0.0487717758209793
100,0.05,10,0.99,1000,0.99,1000,5000,0.9866,0.30694,0.0685429502370991,0.0534094318982858,0.067957829761682,0.0548405960533517,0.0691652290292618
100,0.1,10,0.99,1000,0.99,1000,5000,0.9858,0.352152,0.0831725461344433,0.101403251526547,0.0929742985876585,0.103429848681304,0.0936406596046519
100,0.2,10,0.99,1000,0.99,1000,5000,0.9726,0.4272,0.0841035949465693,0.199495878318657,0.123236960601493,0.201664981257233,0.122876947699668
100,0.5,10,0.99,1000,0.99,1000,5000,0.9114,0.519642,0.035453959336674,0.50104445754128,0.154702347917847,0.501033646677764,0.15336535045961
100,0.01,20,0.8,50,0.8,50,5000,0.9778,0.370732,0.154040676063098,0.0708518587681817,0.101660568607441,0.069192895419199,0.101315824364516
100,0.02,20,0.8,50,0.8,50,5000,0.9744,0.381204,0.155571690529411,0.0785330318580499,0.1075733741135,0.0768892613115008,0.107305120715978
100,0.05,20,0.8,50,0.8,50,5000,0.9728,0.415548,0.165550781055909,0.101160349462137,0.122148554167352,0.0993783254709031,0.122138266785714
100,0.1,20,0.8,50,0.8,50,5000,0.9746,0.458872,0.168173315567048,0.130394082216684,0.137019634745153,0.128465561690567,0.137334062344773
100,0.2,20,0.8,50,0.8,50,5000,0.9656,0.552868,0.168545946623538,0.216338976578286,0.16367588307004,0.214580070675581,0.164583006831359
100,0.5,20,0.8,50,0.8,50,5000,0.9478,0.689908,0.125059343928796,0.501399819002813,0.194941200034906,0.501382317052372,0.196538614384112
100,0.01,20,0.9,50,0.8,50,5000,0.9788,0.31328,0.123832259471016,0.0629331139531828,0.0879005530174673,0.0612037668479159,0.0873010923017398
100,0.02,20,0.9,50,0.8,50,5000,0.9692,0.325604,0.128561039090988,0.0714043105271067,0.0952041023151752,0.0696000813599003,0.0947448451907193
100,0.05,20,0.9,50,0.8,50,5000,0.9728,0.350462,0.131178840266358,0.0885490920260108,0.105224220516299,0.0866407794859372,0.104908083466786
100,0.1,20,0.9,50,0.8,50,5000,0.9714,0.40065,0.131473550796013,0.127260450055321,0.121883694603691,0.125044030468035,0.122003201472065
100,0.2,20,0.9,50,0.8,50,5000,0.9592,0.484822,0.124241279352311,0.212754240456863,0.143471505562058,0.210546389792004,0.144210676347869
100,0.5,20,0.9,50,0.8,50,5000,0.9478,0.597514,0.0849091380025923,0.500922896070725,0.160612170771661,0.499963393563346,0.161545206432203
100,0.01,20,0.99,50,0.8,50,5000,0.9742,0.274738,0.108493896331122,0.0580538551368055,0.0815210350323181,0.0561758918201738,0.0808503826677984
100,0.02,20,0.99,50,0.8,50,5000,0.9706,0.283772,0.108152445216376,0.0632186249772564,0.0840286271313079,0.0613068499800922,0.0833682037833543
100,0.05,20,0.99,50,0.8,50,5000,0.9632,0.312836,0.110542304228765,0.0848501917416241,0.096043091398998,0.0826598111802009,0.0956512816912627
100,0.1,20,0.99,50,0.8,50,5000,0.97,0.356488,0.112094687205862,0.121006729920131,0.112480474831348,0.118549245168042,0.112404595490313
100,0.2,20,0.99,50,0.8,50,5000,0.9536,0.430348,0.098322389894016,0.204480731958242,0.131454222699913,0.201936614180929,0.131894944144373
100,0.5,20,0.99,50,0.8,50,5000,0.9474,0.50084,0.0595758697532094,0.498770013226954,0.137767035301277,0.496485880564138,0.137772248354404
100,0.01,20,0.8,100,0.8,50,5000,0.978,0.366038,0.147148676863302,0.0722105040386975,0.102666651017199,0.0706864769538769,0.102247919493993
100,0.02,20,0.8,100,0.8,50,5000,0.9706,0.377148,0.149071092214778,0.0793848607318979,0.109696557705604,0.0778078809879492,0.109403444248012
100,0.05,20,0.8,100,0.8,50,5000,0.9762,0.403616,0.154509867658479,0.0968853723776025,0.120464627434048,0.0952053465929775,0.120312784342137
100,0.1,20,0.8,100,0.8,50,5000,0.9738,0.451652,0.158674718935582,0.1317942300283,0.136420619052968,0.129980907182566,0.136564941198071
100,0.2,20,0.8,100,0.8,50,5000,0.9608,0.540292,0.153763335579955,0.212547968648709,0.164076132217341,0.210771434302079,0.164833863355157
100,0.5,20,0.8,100,0.8,50,5000,0.9464,0.678294,0.111752079486039,0.497388303654851,0.190084798170397,0.497152407234919,0.191486619734772
100,0.01,20,0.9,100,0.8,50,5000,0.973,0.31408,0.125003515053598,0.0668917369465746,0.0917855180595517,0.0652103692319103,0.0912222083989177
100,0.02,20,0.9,100,0.8,50,5000,0.9666,0.323828,0.125065241689831,0.0721917047138239,0.0953801834299187,0.0704412281224131,0.0948754472583899
100,0.05,20,0.9,100,0.8,50,5000,0.9732,0.347492,0.127457126124042,0.0876925741627642,0.104224407509983,0.0857582542693133,0.103877407779779
100,0.1,20,0.9,100,0.8,50,5000,0.9784,0.395914,0.128350533212275,0.124257218441729,0.119131856506886,0.122039495954594,0.119164840618965
100,0.2,20,0.9,100,0.8,50,5000,0.9576,0.473482,0.119715170385395,0.205707646263935,0.146551362384473,0.203464615834432,0.147189133416481
100,0.5,20,0.9,100,0.8,50,5000,0.9458,0.585464,0.0789981825523177,0.503131702041702,0.158326094630758,0.502045354705447,0.159126809012778
100,0.01,20,0.99,100,0.8,50,5000,0.9734,0.274544,0.108730292555956,0.0586348869985577,0.0822057099158938,0.0568928698612943,0.0815037755343478
100,0.02,20,0.99,100,0.8,50,5000,0.9692,0.283456,0.109081051512899,0.063749326170284,0.0849664592878232,0.0618403396654836,0.0843100512632753
100,0.05,20,0.99,100,0.8,50,5000,0.9686,0.313708,0.110408916133401,0.0851015503621722,0.0963184195085503,0.0829274910141041,0.095896517511412
100,0.1,20,0.99,100,0.8,50,5000,0.9706,0.352538,0.11039391250963,0.117236941014498,0.111588907550926,0.114824675299873,0.11148437963332
100,0.2,20,0.99,100,0.8,50,5000,0.9518,0.43064,0.0952048485773625,0.206007357658808,0.131619863712088,0.203459317377952,0.132081131265883
100,0.5,20,0.99,100,0.8,50,5000,0.9456,0.500394,0.0601433970577147,0.503462850133241,0.136819481681115,0.501150625979899,0.136810087378791
100,0.01,20,0.8,1000,0.8,50,5000,0.9702,0.365302,0.141238587021015,0.0754960475143191,0.105498266569095,0.0738183523636912,0.105179839245746
100,0.02,20,0.8,1000,0.8,50,5000,0.9756,0.369796,0.142791163057276,0.0768847165683325,0.105380299455953,0.0752354642407351,0.104996766677014
100,0.05,20,0.8,1000,0.8,50,5000,0.9698,0.399354,0.146113491897576,0.0977026131924378,0.119966901171294,0.0958685068785628,0.119856947364006
100,0.1,20,0.8,1000,0.8,50,5000,0.9708,0.444234,0.151006138334715,0.132736961267709,0.137441165279543,0.130828361209339,0.137620873213257
100,0.2,20,0.8,1000,0.8,50,5000,0.9622,0.528894,0.142147099596104,0.212462062453925,0.160675341387681,0.210559088541941,0.161434295203027
100,0.5,20,0.8,1000,0.8,50,5000,0.9536,0.666502,0.0980205366294238,0.497419466203313,0.184408323073113,0.497000681714658,0.185668577478154
100,0.01,20,0.9,1000,0.8,50,5000,0.9752,0.311424,0.121324177867509,0.0649361055238302,0.0905376728636489,0.0632196017731424,0.0899568769443953
100,0.02,20,0.9,1000,0.8,50,5000,0.9724,0.321612,0.123305483675548,0.0712744082946297,0.0934973200351208,0.0694770063038698,0.092960753961289
100,0.05,20,0.9,1000,0.8,50,5000,0.9734,0.348108,0.125685399708717,0.0895355623298244,0.105239914215648,0.0875582490019734,0.104921311161853
100,0.1,20,0.9,1000,0.8,50,5000,0.9754,0.393262,0.126668655734831,0.126174415888836,0.121698160200915,0.124000210608315,0.121689867920692
100,0.2,20,0.9,1000,0.8,50,5000,0.9576,0.47232,0.116575535903183,0.20845925595623,0.144672599831103,0.206236465351947,0.145241869241716
100,0.5,20,0.9,1000,0.8,50,5000,0.948,0.577782,0.0693023884163312,0.500123921920113,0.156484099374519,0.498928969172346,0.157173849102545
100,0.01,20,0.99,1000,0.8,50,5000,0.9728,0.275476,0.107480062415144,0.0587349040372764,0.0808471558549153,0.0569762975385891,0.0801173901780773
100,0.02,20,0.99,1000,0.8,50,5000,0.9654,0.285478,0.108939731452844,0.0653859955186336,0.0867397379005113,0.0635415231579831,0.086096417639024
100,0.05,20,0.99,1000,0.8,50,5000,0.9688,0.309686,0.111599696695199,0.0825390967461213,0.0953844980861911,0.0804428202626096,0.0948966151323786
100,0.1,20,0.99,1000,0.8,50,5000,0.9714,0.35498,0.110173804751632,0.119306222711678,0.111500880654088,0.116843046452332,0.111414356020554
100,0.2,20,0.99,1000,0.8,50,5000,0.9516,0.430144,0.0962930617165481,0.205857186324923,0.131907771150858,0.203309427961217,0.132342454364211
100,0.5,20,0.99,1000,0.8,50,5000,0.9516,0.498962,0.0583871935348307,0.500824363846489,0.134653316705534,0.498524642551494,0.134629659765914
100,0.01,20,0.8,50,0.9,50,5000,0.9682,0.274918,0.113974520460772,0.0514670967627727,0.0725574446624772,0.0505486248508508,0.0726724480295752
100,0.02,20,0.8,50,0.9,50,5000,0.9716,0.283652,0.117609647996499,0.0564434914105836,0.0775055710833947,0.0555201291892595,0.077687551444871
100,0.05,20,0.8,50,0.9,50,5000,0.971,0.320274,0.125227318506227,0.0791691135197577,0.0896484706291833,0.0781466902385813,0.0900675567221137
100,0.1,20,0.8,50,0.9,50,5000,0.971,0.372918,0.131035641502107,0.116151066679905,0.108287399941155,0.115102745975153,0.10904378517998
100,0.2,20,0.8,50,0.9,50,5000,0.9492,0.46317,0.127387976824062,0.203845463149219,0.134327567444332,0.203246792054129,0.135489608087388
100,0.5,20,0.8,50,0.9,50,5000,0.9462,0.59857,0.0865065996231251,0.501824901997823,0.161008010007121,0.502799965266804,0.161960227507462
100,0.01,20,0.9,50,0.9,50,5000,0.9642,0.237972,0.0974635677851426,0.0468521853040569,0.0650208937023962,0.0458829127476761,0.0650222918141869
100,0.02,20,0.9,50,0.9,50,5000,0.9762,0.243318,0.0967268426674751,0.0485559142142944,0.0657038668056059,0.0476075654374622,0.0657056286401667
100,0.05,20,0.9,50,0.9,50,5000,0.9702,0.277704,0.103915196471024,0.0716923694295743,0.0796636767492212,0.0705775827963056,0.0799567349181822
100,0.1,20,0.9,50,0.9,50,5000,0.972,0.328246,0.109861719463518,0.110706599070149,0.0982182216310439,0.109573412257109,0.0988294014989153
100,0.2,20,0.9,50,0.9,50,5000,0.9518,0.41564,0.0974860559578715,0.201754261665418,0.119763822914262,0.200953291563917,0.120698306081076
