N,true_prev,n,Se,Sp,repl,coverage_exact_CP_mean,width_exact_CP_mean,width_exact_CP_sd,coverage_exact_B_mean,width_exact_B_mean,width_exact_B_sd,loc_exact_mean,loc_exact_sd,coverage_simul_CP_mean,width_simul_CP_mean,width_simul_CP_sd,coverage_simul_B_mean,width_simul_B_mean,width_simul_B_sd,loc_simul_mean,loc_simul_sd,coverage_Bayes_mean,width_Bayes_mean,width_Bayes_sd,loc_Bayes_mean,loc_Bayes_sd,loc_RG_mean,loc_RG_sd,coverage_FPC_mean,width_FPC_mean,width_FPC_sd,coverage_Ge_mean,width_Ge_mean,width_Ge_sd,loc_Ge_mean,loc_Ge_sd,coverage_binom_CP_mean,width_binom_CP_mean,width_binom_CP_sd,coverage_binom_B_mean,width_binom_B_mean,width_binom_B_sd
100,0.2,20,0.8,0.99,5000,0.973,0.407036,0.0699828137676999,0.9512,0.381826,0.0709857275704331,0.195886,0.099101055533438,0.9642,0.403278,0.0696270371397503,0.9574,0.381556,0.0671562421236569,0.197188,0.100274142413323,0.9516,0.353114,0.0664825314605114,0.197352,0.097434525674212,0.19959746835443,0.0992634043861593,0.876,0.375072686562798,0.0851606783973589,0.9704,0.374702791651616,0.0732657537532386,0.207430370745974,0.0962878755060722,0.9922,0.43906230789117,0.0742249820579301,0.973,0.412501953460792,0.0637213650163557
100,0.5,20,0.8,0.99,5000,0.9722,0.519804,0.0303121320442792,0.9722,0.49312,0.0269668508025769,0.49643,0.1337222921965,0.972,0.514482,0.0315196823282662,0.9676,0.493684,0.0319241597288774,0.495082,0.133714057472777,0.9202,0.460972,0.0252361365608467,0.499072,0.128707621943649,0.498101265822785,0.132197791308032,0.9464,0.508003135137554,0.0315545209465562,0.9478,0.478217887217126,0.030645649451284,0.500177146233223,0.13019874737677,0.9722,0.554846579712083,0.0295416130293065,0.9722,0.52402644029749,0.0352017730042839
100,0.01,10,0.9,0.99,5000,0.9888,0.347812,0.0610897622176544,0.9888,0.324042,0.052708233394542,0.018998,0.0427357141540053,0.9888,0.341438,0.062728455487327,0.9888,0.328784,0.0582728108820711,0.018832,0.0430456311519793,0.9874,0.275832,0.0567604803223624,0.019072,0.0431656283435566,0.0192247191011236,0.0432787728153095,1,0.11237710872451,0.148585779129956,0.9888,0.724573642815631,0.146706665430745,0.0797618771546171,0.0246449165853246,0.9888,0.363783818138023,0.0622966892380644,0.9888,0.339931346227914,0.0722495868677642
100,0.02,10,0.9,0.99,5000,0.999,0.359926,0.0715569605539583,0.9754,0.334468,0.0616006160941645,0.027596,0.0511286965678037,0.9858,0.353358,0.0729638854620308,0.9754,0.339882,0.0675736584466401,0.02742,0.0517230959604232,0.9696,0.288602,0.0677130903778709,0.029126,0.0535831163154105,0.0279348314606742,0.0518108664240862,1,0.14105845793821,0.170779125239295,0.9754,0.698982536606224,0.16219639601143,0.0844229955584092,0.0310325636368602,0.999,0.376112039247185,0.0728535256919248,0.9754,0.35405653362921,0.0836651094087101
100,0.05,10,0.9,0.99,5000,0.9918,0.395322,0.0913001832456657,0.9918,0.364786,0.0781066855964774,0.054112,0.0702455574657126,0.9918,0.38897,0.0916903513141095,0.9918,0.372504,0.0842661862316576,0.054016,0.0715215688513765,0.9896,0.32167,0.0845658404811024,0.056546,0.072694888357839,0.0548269662921349,0.0712965012531387,0.4342,0.221173272023232,0.206268290478378,0.991,0.638877264190738,0.180914296197077,0.101143299852719,0.0485406309111707,0.9918,0.412079315581585,0.0927200437100429,0.9918,0.394103720075969,0.102936720980186
100,0.1,10,0.9,0.99,5000,0.992,0.451104,0.105185141378397,0.992,0.41234,0.0895801837565897,0.101998,0.0952754085622063,0.992,0.44415,0.104791572918584,0.9882,0.42291,0.0954776156751885,0.10224,0.0972803941964618,0.9884,0.368756,0.0953550784289775,0.102078,0.0977088088058781,0.103422471910112,0.0966641833432121,0.667,0.336742236857624,0.217167836334662,0.9864,0.570911693459797,0.164958959734167,0.136238139835191,0.0768876596111251,0.992,0.468891460103207,0.107090101273353,0.992,0.453026314035792,0.110681993206936
100,0.2,10,0.9,0.99,5000,0.981,0.53545,0.100889014360552,0.981,0.485096,0.0876577866564763,0.197666,0.129083790496692,0.9812,0.528108,0.101341572707709,0.981,0.496648,0.0894275324087081,0.19866,0.131156260975062,0.9808,0.44378,0.0932588389494982,0.196598,0.131024882751255,0.200116853932584,0.129836289677981,0.8844,0.489781291271106,0.182662885773362,0.981,0.539739667622415,0.113571092541075,0.218369411458568,0.117271209107097,0.9968,0.556024204769384,0.104557770492844,0.981,0.531784249713206,0.0940010701418449
100,0.5,10,0.9,0.99,5000,0.959,0.641072,0.0472611631205571,0.959,0.58832,0.0473703112643125,0.50023,0.172616240178248,0.9618,0.637574,0.0505510198227595,0.9612,0.591144,0.0434988470414882,0.499338,0.173322791097948,0.9592,0.546524,0.0433867941519232,0.501296,0.171001779832086,0.501224719101124,0.171312986714526,0.8878,0.665171381046774,0.0573955486934802,0.9606,0.597305783814058,0.04432613118683,0.502882042519533,0.165162831681249,0.9792,0.66863683390087,0.050787793441435,0.9792,0.613784114799752,0.0356202179777008
100,0.01,20,0.9,0.99,5000,0.9972,0.192056,0.0478082627795447,0.9558,0.172028,0.0477173197541616,0.01582,0.0260979658357534,0.9972,0.1883,0.0479292128235837,0.963,0.175438,0.047511468341073,0.016724,0.0273944869560121,0.997,0.155964,0.0402317588838044,0.015826,0.0262033403788411,0.017276404494382,0.0276856315656788,0.9998,0.0992106997229431,0.0812298819390702,0.9558,0.464168038479524,0.170350274028263,0.0506772381368195,0.0146013488825939,0.9972,0.210786976478369,0.0496143892305538,0.9972,0.200997380972752,0.0491117647695109
100,0.02,20,0.9,0.99,5000,0.9904,0.206554,0.0543243528361104,0.9904,0.186458,0.0540756791156095,0.024088,0.0323514695109187,0.9904,0.20294,0.0546625465817296,0.9904,0.189898,0.0540299309891151,0.025214,0.033508487995634,0.9898,0.169182,0.0473324301910388,0.024586,0.0326845875062252,0.0260269662921349,0.0337671713848661,0.9994,0.12325399353243,0.090297241299114,0.9726,0.421208497251366,0.178342710421949,0.0547574927051396,0.0205375394997978,0.9904,0.226035016516041,0.0572899137043105,0.9904,0.216092342358739,0.0567826533295708
100,0.05,20,0.9,0.99,5000,0.9874,0.242818,0.063542791985265,0.9874,0.222072,0.0622546539978247,0.049326,0.0481280478078756,0.9874,0.239616,0.0653258450937104,0.9872,0.225512,0.0634645050770975,0.050492,0.0489775223499424,0.9882,0.202868,0.0590866551986531,0.050026,0.0478229728409503,0.052076404494382,0.0491175131289234,0.6916,0.179908180222969,0.0987730354782378,0.9794,0.348372759776663,0.160023778188278,0.0715660114315596,0.0383603724714083,0.9874,0.265591058904523,0.0698708869451649,0.9874,0.254853238679804,0.0682950558049657
100,0.1,20,0.9,0.99,5000,0.9948,0.294784,0.0655732667682718,0.9758,0.271446,0.0621123230296084,0.09767,0.0670567701435464,0.987,0.293376,0.0685441630225134,0.9758,0.276224,0.0646152988956197,0.098984,0.0684013413077444,0.9722,0.254116,0.0631171553467028,0.098592,0.0664055681091215,0.101191011235955,0.0677829350062541,0.8838,0.254011354690135,0.0930408507527858,0.9758,0.31241812031464,0.107192051001462,0.112660109016542,0.0613013014213663,0.9948,0.324660669128746,0.0746244158561025,0.9758,0.310060803960207,0.0690999080062224
100,0.2,20,0.9,0.99,5000,0.9798,0.368184,0.0539540948665676,0.9798,0.340736,0.0522551856267392,0.197608,0.0901107225831915,0.9798,0.367622,0.0546618944104585,0.9774,0.345984,0.0520785385627877,0.199318,0.0907535239890071,0.9778,0.322396,0.0508178676759959,0.196662,0.0895933208929646,0.201114606741573,0.0894258560882057,0.9176,0.347571989255216,0.064922641421348,0.974,0.338419532013216,0.0556265687339063,0.206995914152362,0.0874916754561634,0.9798,0.406747779456633,0.0593917648885928,0.9798,0.380477779456634,0.0501340114932518
100,0.5,20,0.9,0.99,5000,0.9758,0.457392,0.017150427499998,0.9758,0.432644,0.0205857722421035,0.498188,0.117764894472309,0.975,0.45496,0.0191288154969528,0.97,0.434764,0.0208909451753161,0.496794,0.118741405871304,0.9426,0.40863,0.0172175023879103,0.498056,0.117439257745662,0.499179775280899,0.116731925205891,0.9468,0.450588791722735,0.0181774408373176,0.9514,0.423623740092626,0.0195819440045121,0.500042936021036,0.114979567619811,0.9758,0.500713701360937,0.0170130034170037,0.9758,0.473549521458149,0.0235070139616572
100,0.01,10,0.95,0.99,5000,0.9878,0.327132,0.0579707400102799,0.9878,0.313186,0.0494339776634404,0.018014,0.0396826252426579,0.9878,0.323338,0.0602143081715776,0.9878,0.311168,0.0549872757653916,0.018642,0.041225183312483,0.9886,0.263922,0.0501432027712314,0.018426,0.0396224243491266,0.019031914893617,0.0416113032171577,1,0.10917695898666,0.142788729026423,0.9878,0.683411381050791,0.140838350845217,0.0759070464554369,0.0236729791551689,0.9878,0.34567413552586,0.0600554386665181,0.9878,0.323308603610969,0.0696973938489851
100,0.02,10,0.95,0.99,5000,0.9984,0.339096,0.0681312788536341,0.9726,0.323352,0.0579254276378984,0.0265,0.0485792341273273,0.9884,0.3353,0.0703236737081956,0.9726,0.322348,0.0642665771189575,0.027382,0.050424543656047,0.9716,0.273996,0.0591882812263281,0.026878,0.049323013573114,0.0278829787234043,0.0505222496624019,1,0.137712310872523,0.164185963185251,0.9726,0.658457178705848,0.156113764617474,0.0808650053650458,0.0306515335831218,0.9984,0.358053252263775,0.0705107532909367,0.9726,0.33740803949782,0.0807386084931584
100,0.05,10,0.95,0.99,5000,0.989,0.372582,0.08569820367092,0.989,0.351716,0.0724769337457445,0.051682,0.0675430476707835,0.989,0.369562,0.0874290393598413,0.989,0.35308,0.0794401393953298,0.053162,0.0692186391082633,0.9892,0.301932,0.0745185747286938,0.051224,0.0675406112708063,0.053904255319149,0.0691005961884461,0.4476,0.214618009979128,0.195720815488206,0.989,0.598061597163403,0.171262016772617,0.0969525463020898,0.0478076123696536,0.989,0.392645857310836,0.0884694178287383,0.989,0.375877389225731,0.0978744980088705
100,0.1,10,0.95,0.99,5000,0.9898,0.426448,0.0995293148419228,0.9898,0.396948,0.083596907745424,0.099242,0.0938292396923488,0.9898,0.42282,0.0995431030552754,0.9894,0.401136,0.0891361798357499,0.10097,0.0945085470901686,0.9912,0.349014,0.0876222764864468,0.099082,0.094313287903959,0.101997872340426,0.0940716294862338,0.6788,0.325425808308987,0.20500536416661,0.9882,0.536810347141679,0.154214450079558,0.132209029233719,0.0755547091654557,0.9898,0.448013318018345,0.10221752605629,0.9898,0.432847020146006,0.104993883118647
100,0.2,10,0.95,0.99,5000,0.9958,0.510038,0.0960848844356042,0.978,0.468058,0.0822591146827492,0.197092,0.12762617766056,0.985,0.504542,0.0942518271302126,0.978,0.472622,0.0832495718562135,0.197962,0.128114594117318,0.9768,0.423396,0.0843063977272161,0.197916,0.127369468634787,0.199534042553192,0.126787432827124,0.8976,0.473655108210366,0.167308329811368,0.978,0.508617198226576,0.103678574527474,0.215555301757542,0.115580572592757,0.9958,0.533321542558161,0.0978884144256486,0.978,0.509130606387949,0.0864811667939295
100,0.5,10,0.95,0.99,5000,0.9816,0.612188,0.0397155904101188,0.9514,0.55706,0.036791128243416,0.49928,0.163470811282101,0.9802,0.605358,0.0410610403887622,0.9666,0.559308,0.0360912960744064,0.497942,0.163971344924628,0.9084,0.516426,0.0336611517721501,0.501938,0.160492914956238,0.499682978723404,0.161622416808697,0.9028,0.629434403487469,0.0518013089997815,0.9544,0.564643401149672,0.0393220188758105,0.500415025785895,0.155712673241731,0.9816,0.638668433722029,0.041462576109314,0.9816,0.583849646487992,0.0284848143106013
100,0.01,20,0.95,0.99,5000,0.9964,0.179854,0.0441890169368314,0.9514,0.163124,0.0484655589680055,0.016032,0.0254830306865293,0.9962,0.178166,0.045937767683029,0.9642,0.166158,0.0456875968650296,0.016178,0.0261776501977159,0.9966,0.147526,0.0393127005137568,0.01655,0.0250583934963302,0.0170170212765958,0.0269108138189668,0.9998,0.0953089489289535,0.0774421552277513,0.9514,0.436768689768,0.162819676253321,0.0483367963174568,0.0144777031037691,0.9964,0.200688134382761,0.0478452901466283,0.9964,0.191408410978507,0.0473641031462932
100,0.02,20,0.95,0.99,5000,0.9888,0.193332,0.0506830497336739,0.9888,0.177702,0.0547183517259349,0.02407,0.0312910678338921,0.9888,0.191678,0.0522347586383052,0.9888,0.179558,0.0516007477022638,0.02452,0.0323558183298763,0.9902,0.159374,0.0456785007315895,0.024464,0.0309816829261321,0.0254872340425532,0.0328071108114074,0.9992,0.118100283540907,0.0857542000398739,0.9794,0.396276127480184,0.16924403924521,0.0523775247541736,0.020355379543841,0.9888,0.21532141170624,0.0550794082470408,0.9888,0.205892390429645,0.0545723947308405
100,0.05,20,0.95,0.99,5000,0.9854,0.231674,0.0619162696622606,0.9854,0.216928,0.06240530186082,0.05097,0.0471894529412429,0.9854,0.229988,0.0622078276325717,0.9854,0.216594,0.0600318242933329,0.051718,0.0481453224146862,0.9844,0.193976,0.0563303297097491,0.051128,0.0468841896746471,0.053268085106383,0.0480479379103419,0.717,0.176718324819129,0.0930331876827956,0.9838,0.322539997929694,0.14682289408482,0.0707623034739497,0.038160127044321,0.9854,0.256978639478037,0.067180818211656,0.9854,0.246665299052506,0.0655106732423164
100,0.1,20,0.95,0.99,5000,0.9936,0.28299,0.0655025038880432,0.9612,0.263988,0.0588485215251593,0.097882,0.0665075839866819,0.9924,0.280162,0.0638426889611235,0.9612,0.263858,0.059582261161935,0.098278,0.0669115098172893,0.9682,0.241252,0.0586627715007741,0.098054,0.0649735130301502,0.100423404255319,0.0662708214309803,0.9008,0.245103792637901,0.0851696851997735,0.9616,0.290385470926662,0.094984487416128,0.110537549996541,0.0608619895138678,0.9936,0.312056169849046,0.0701310804425988,0.9612,0.297646829423515,0.0642534915974761
100,0.2,20,0.95,0.99,5000,0.9708,0.355926,0.0505313091720502,0.9708,0.326314,0.0445348186705055,0.19777,0.0867273395549827,0.9714,0.350636,0.0503970582146948,0.9708,0.328996,0.0477632520841068,0.197642,0.0879654899462528,0.925,0.30868,0.0470584795770116,0.199386,0.086935346982174,0.199929787234043,0.0865057434095769,0.9228,0.332803114856893,0.0602066955197637,0.9584,0.323590586125395,0.0516072739212007,0.205383402011271,0.084547301912369,0.9886,0.390827084948976,0.0552625396932589,0.9708,0.365031382821318,0.046970342258955
100,0.5,20,0.95,0.99,5000,0.9732,0.429534,0.0117503386373167,0.9518,0.405348,0.0168527653261958,0.500844,0.109822492504823,0.9628,0.427456,0.0156453513672235,0.9576,0.407534,0.0181097884274604,0.500594,0.111130271085021,0.9512,0.3819,0.0121251558291337,0.496908,0.10938972876167,0.501925531914894,0.109019064646375,0.9518,0.424194169588084,0.0138664126075865,0.9518,0.3987788545347,0.0163193425733319,0.502260899131246,0.107338373565574,0.9864,0.475967303514777,0.0133586064408442,0.9732,0.451085175855205,0.0203008614246833
100,0.01,10,0.99,0.99,5000,0.986,0.315928,0.0549980342626403,0.986,0.293622,0.0496632097520949,0.018394,0.0398903373237475,0.986,0.31001,0.0582479052300831,0.986,0.298364,0.0528132687141258,0.018328,0.0404115210578226,0.9844,0.254294,0.0508438647598385,0.018882,0.0407796845565841,0.0187693877551021,0.0407044258405587,1,0.106032846613573,0.13815662448685,0.986,0.654971428703988,0.136661464353831,0.0732437022801797,0.023301199201686,0.986,0.332242570756711,0.0584584724385549,0.986,0.310860631981203,0.0677033010519005
100,0.02,10,0.99,0.99,5000,0.9992,0.326722,0.0632657508217946,0.9756,0.303356,0.0568125232370409,0.026226,0.0465593221395632,0.9914,0.321328,0.0667491386124278,0.9756,0.3085,0.0603081869689605,0.026202,0.0473121853709688,0.969,0.263582,0.058496783251134,0.026514,0.0482424426273601,0.0267612244897959,0.0475095123873094,0.2634,0.132950347601977,0.156969847356457,0.9756,0.629894549810993,0.151445822953388,0.0774353635044224,0.0281439447550925,0.9992,0.343713542887031,0.0671113756777214,0.9756,0.324092318397238,0.0772183108949294
100,0.05,10,0.99,0.99,5000,0.9842,0.361788,0.083519328012325,0.9842,0.333926,0.0726645893988984,0.054138,0.0683390883916404,0.9842,0.356852,0.085837309514808,0.9842,0.340396,0.076809264523385,0.054296,0.0697334706965535,0.9902,0.292826,0.0726512860579438,0.051586,0.0649220115023826,0.0552367346938776,0.0697002247382,0.4622,0.212781741684699,0.190716556613786,0.9842,0.571406066537712,0.164209276024718,0.0957430555251351,0.0493597267623618,0.9842,0.380548517580412,0.0876278662486679,0.9842,0.364393844111026,0.0959230441827577
100,0.1,10,0.99,0.99,5000,0.9866,0.414584,0.0952090326386063,0.9866,0.379066,0.0810729437509314,0.101882,0.0921169646864062,0.9866,0.40995,0.0961510608641478,0.9866,0.387556,0.0855837121089969,0.102118,0.09388342183463,0.9878,0.34248,0.0839489075796509,0.102348,0.0914859597543057,0.103824489795918,0.0935338925279028,0.697,0.322197098131274,0.195938532038632,0.9864,0.511965275046693,0.146516913865576,0.1317257297162,0.0763022050254022,0.9866,0.435639888625025,0.0991417226335535,0.9866,0.420753806992373,0.100756296370244
100,0.2,10,0.99,0.99,5000,0.9932,0.490758,0.0893384671255427,0.9702,0.445218,0.0782520105264413,0.19504,0.124133960897289,0.9876,0.48615,0.089609170628302,0.9702,0.45451,0.0791907452599542,0.196364,0.125601332170199,0.9718,0.411694,0.0800084410179753,0.197014,0.122808795304086,0.197851020408163,0.124430191126212,0.8978,0.458886216727601,0.159463242794663,0.9712,0.489692000737625,0.0973157394130842,0.212942472687811,0.113599163752331,0.9932,0.515597386608487,0.0938345314660275,0.9702,0.491031366200325,0.0823578942811765
100,0.5,10,0.99,0.99,5000,0.9856,0.580276,0.0293383021184635,0.9856,0.533486,0.0343398259857231,0.50504,0.154570814927545,0.9856,0.579482,0.0342009593012159,0.9816,0.53582,0.0315392857450682,0.503304,0.154625435776517,0.9042,0.49671,0.0313769469923464,0.502504,0.157034078863108,0.504957142857143,0.152683130399349,0.912,0.602975386766734,0.046220235996265,0.9566,0.540134643058408,0.0351399688582007,0.504707036491482,0.147280354563318,0.9856,0.614931216515792,0.0342872614520352,0.9856,0.561708747128043,0.0235228007930365
100,0.01,20,0.99,0.99,5000,0.996,0.171202,0.0450402144775537,0.9446,0.160644,0.0436885225362484,0.016836,0.0260830437072403,0.996,0.171152,0.0447498983985588,0.9602,0.159768,0.0441472079660112,0.016498,0.0262582157577196,0.9958,0.144042,0.0352501170232104,0.016642,0.0254627867033705,0.0171795918367347,0.0266153507216738,0.9998,0.0933522209220384,0.0751459465587556,0.9446,0.414435878909495,0.156678338154509,0.0468624883591663,0.0145696912968938,0.996,0.19395454712856,0.0469708484701843,0.996,0.185051628761214,0.0465375414148275
100,0.02,20,0.99,0.99,5000,0.9878,0.185056,0.0509442433174293,0.9878,0.17397,0.0488427704296618,0.02506,0.0313973495491537,0.9878,0.184696,0.050641292362048,0.9878,0.17356,0.0498889184171813,0.02473,0.0318479192097631,0.9858,0.155748,0.0415136745306243,0.025334,0.0314872471541523,0.0255714285714286,0.0320381117848507,0.4758,0.115864491226087,0.0824617338840744,0.9786,0.374392946918165,0.162558398818691,0.0508224992140665,0.0201101205971893,0.9878,0.208458140932553,0.0534815515959088,0.9878,0.199395732769288,0.0529951170376834
100,0.05,20,0.99,0.99,5000,0.9838,0.22241,0.0605083808478674,0.9838,0.208762,0.0560499391180314,0.051308,0.0455524328749647,0.9838,0.221218,0.0594629602755274,0.9838,0.208686,0.0573786708313575,0.050642,0.0464646061849833,0.984,0.18639,0.0511115483826856,0.050658,0.0449687833312717,0.0523551020408164,0.0464820743622089,0.7258,0.171096917020602,0.0886816125137594,0.9826,0.307084621808853,0.139679825713162,0.068869337241767,0.0370534103248409,0.9986,0.248243898873667,0.0646796548800082,0.9838,0.238303572343055,0.0630205333708698
100,0.1,20,0.99,0.99,5000,0.99,0.274496,0.0611912972486431,0.9586,0.254842,0.0536028888208275,0.099448,0.063117446545402,0.99,0.271936,0.0601785360011279,0.9598,0.256246,0.0560445865640619,0.099316,0.0650988457343384,0.964,0.232478,0.0528401166878568,0.098816,0.0614946701990716,0.101467346938776,0.0643658387616201,0.9072,0.240098564236496,0.0797739874363358,0.9606,0.277866890216315,0.0866758475234332,0.110727307792147,0.0593951187151354,0.99,0.304694341166675,0.0666154425654092,0.99,0.290356565656472,0.0606983009762577
100,0.2,20,0.99,0.99,5000,0.971,0.34249,0.0452909500234959,0.971,0.312256,0.0392089011780019,0.197078,0.0832446265507265,0.9772,0.338692,0.0456940556893899,0.971,0.317406,0.0429672014457541,0.198252,0.0850389958910877,0.9368,0.29426,0.0418435488040308,0.196774,0.0824075914356514,0.200308163265306,0.0833357967661537,0.9532,0.323097147641413,0.0545502850208852,0.9482,0.312538405430749,0.0465339783301184,0.205308771338622,0.0816832239630484,0.9894,0.380194033132914,0.0508212414376242,0.971,0.354754808643119,0.0432517887375021
100,0.5,20,0.99,0.99,5000,0.9756,0.408436,0.0104773975381215,0.9756,0.384264,0.020426985983039,0.497778,0.102870205462196,0.975,0.405984,0.0144980613447644,0.967,0.387072,0.0169966053351422,0.497116,0.105848775792011,0.9224,0.363838,0.013761091145905,0.498844,0.102797554112081,0.497724489795918,0.103170136503458,0.92,0.403680430614584,0.0125871507077114,0.948,0.379580272247665,0.0151443158160639,0.49778965432882,0.101660789544551,0.9756,0.457056913411916,0.0121184002367466,0.9756,0.433202444024164,0.0189516586698557
100,0.01,50,0.8,0.8,5000,0.9704,0.212884,0.0999930110780393,0.9704,0.208076,0.101228986389952,0.043354,0.0611447333765054,0.9826,0.225424,0.130466028148711,0.9648,0.206832,0.0998158124511495,0.047058,0.0599796978054222,0.9612,0.209436,0.0703578847776856,0.043518,0.0622782417211531,0.0415533333333334,0.0599595749661889,0.9838,0.370577611898987,0.0198994952896259,0.9554,0.215458375567621,0.0940705509400106,0.0432616712223545,0.0604055337312283,0.9704,0.234197154289138,0.105303535502685,0.9704,0.227241338012831,0.104127937256087
100,0.02,50,0.8,0.8,5000,0.964,0.226868,0.0980230191253855,0.964,0.222182,0.0989748355877186,0.050672,0.0660462022842134,0.9744,0.238486,0.125944671249097,0.958,0.220952,0.0977325126291398,0.0536,0.064853690721809,0.9754,0.216442,0.0714779858172522,0.049176,0.0654789929955,0.04864,0.0650153504886334,0.9758,0.373409147707264,0.0192179304838668,0.9536,0.229089447777004,0.0917388120063566,0.0505524902994567,0.0655187234966245,0.964,0.249094638513969,0.103174073756983,0.964,0.241878640190565,0.101741168709327
100,0.05,50,0.8,0.8,5000,0.9598,0.254822,0.0978685034359521,0.9598,0.250282,0.0979229199710217,0.069354,0.0754295738296434,0.967,0.259588,0.109380176726005,0.9582,0.248528,0.097495303901555,0.071566,0.074249782828302,0.976,0.239726,0.0745837614464054,0.06968,0.0760471842663946,0.0670666666666667,0.0746164873918949,0.976,0.378696634049898,0.0183537431280484,0.9524,0.254862678907039,0.0909382599286455,0.0691667007533804,0.0748984543024142,0.9722,0.278472737615316,0.102787934042792,0.9598,0.270644101092008,0.100518609541334
100,0.1,50,0.8,0.8,5000,0.9694,0.306796,0.0919536050250093,0.9536,0.301178,0.0895879317514536,0.113284,0.0904385491382632,0.9638,0.307292,0.092840242341991,0.9556,0.299972,0.090385137664453,0.11404,0.0899480768627449,0.9808,0.27907,0.0761873743030999,0.110596,0.0892248676065136,0.110506666666667,0.0900895225254204,0.979,0.38813189566811,0.0163229044007619,0.9484,0.301576247371471,0.0833806663631568,0.112689094697784,0.0899747931964601,0.9694,0.333246125812147,0.0967462978695063,0.9694,0.323418632016185,0.0927935248559562
100,0.2,50,0.8,0.8,5000,0.9646,0.380778,0.0645852070198212,0.9646,0.370932,0.0596838655648388,0.204734,0.0998559136190588,0.9642,0.37938,0.0641563621768064,0.9612,0.370856,0.0619609158665283,0.203262,0.101290825459488,0.962,0.346022,0.0622849211148225,0.203296,0.101132892554259,0.202126666666667,0.100697317358895,0.9474,0.401778086058025,0.0121476458144098,0.9532,0.364916092617254,0.054924427265714,0.203859236898637,0.100120706280116,0.9764,0.412578291905371,0.0695128040304042,0.9646,0.397995251126645,0.064558498518633
100,0.5,50,0.8,0.8,5000,0.9578,0.436044,0.00696561325035997,0.9578,0.4208,0.00975597436482701,0.502854,0.106680789471059,0.9606,0.432016,0.0125318455716102,0.9582,0.42181,0.0131277708569861,0.501756,0.108423371970797,0.9584,0.409172,0.00779015746379122,0.498876,0.107158542424965,0.502853333333333,0.106949268899383,0.9578,0.41878438386736,0.00303685253680753,0.9524,0.407177686096768,0.0120581335433719,0.502791733838674,0.106382089855938,0.982,0.4785982804848,0.00731946429002154,0.982,0.463023255316824,0.0114296159046298
100,0.01,50,0.9,0.8,5000,0.968,0.179818,0.0819485813788012,0.968,0.175586,0.0829688698890984,0.038192,0.0545377484793958,0.9782,0.19228,0.113293992363855,0.9634,0.176762,0.0822795803457235,0.041068,0.0531810588556133,0.9588,0.17761,0.0603466340672672,0.038918,0.0543643299606867,0.0367428571428572,0.0530513308510498,0.9784,0.317247441848664,0.0152048833660256,0.9548,0.18764538265806,0.0776409627931091,0.0382591886555201,0.0534597868473201,0.968,0.204586996957855,0.0882986724050086,0.968,0.198542723658901,0.0872457620839929
100,0.02,50,0.9,0.8,5000,0.9762,0.190308,0.0829028329548658,0.9618,0.186284,0.0839345003206001,0.044924,0.0581135927467265,0.9706,0.202406,0.112402304334048,0.9526,0.1871,0.0827453887529207,0.047846,0.0569928936095054,0.9766,0.185154,0.0607123832730732,0.044522,0.0571589445755343,0.0432857142857143,0.0567080807874102,0.9716,0.319060222041674,0.0151072815790633,0.9514,0.197087475164073,0.0780820584941939,0.0449329872569462,0.0571519948329231,0.9762,0.215841513274663,0.0891216520216117,0.9618,0.209706940886224,0.0877110916310313
100,0.05,50,0.9,0.8,5000,0.978,0.221042,0.0806835559655166,0.962,0.217336,0.0817356669260707,0.066032,0.0668334371229217,0.9706,0.225262,0.0858293929428526,0.9576,0.217648,0.0797901083360441,0.068262,0.0656611120247477,0.9694,0.208444,0.063911781442559,0.066598,0.0683662283897309,0.0638171428571429,0.065583004374817,0.9702,0.324350483159417,0.01311877184372,0.9562,0.226181542241698,0.0741978599945017,0.0655868694861592,0.0657032012448415,0.978,0.248775059128316,0.0857732931635763,0.962,0.241827688368932,0.0835257450964128
100,0.1,50,0.9,0.8,5000,0.9626,0.266946,0.0745297525878368,0.9626,0.263134,0.0738796973866108,0.10732,0.0766432804522856,0.9678,0.269274,0.0745163301611945,0.9632,0.26213,0.0720968979397762,0.10734,0.076492186600477,0.9738,0.2464,0.0608208832225182,0.108792,0.0766075353923867,0.104565714285714,0.0762524726809486,0.977,0.331298392548161,0.0108865163506085,0.9554,0.266322821195089,0.0654281623705723,0.106512928065537,0.076107146262454,0.9762,0.297505068588604,0.0787932090659949,0.9762,0.288588006599771,0.0751775344792191
100,0.2,50,0.9,0.8,5000,0.9654,0.332652,0.0455524082829885,0.9654,0.325054,0.0421130833157259,0.203032,0.0863046735428335,0.9636,0.331794,0.0441949341264413,0.957,0.323046,0.0426678566745348,0.20212,0.0877688229000176,0.9488,0.303308,0.0420386796428863,0.201684,0.0858417025901789,0.200605714285714,0.0868768761415691,0.9474,0.341123250597366,0.00682458620591917,0.9466,0.318395003738586,0.0362450416251635,0.202052014256127,0.0863865912077114,0.9766,0.369708267313241,0.0502407126164522,0.9766,0.355886038544397,0.0462848809441142
